epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_weighted_f1,val_weighted_f1,lr
13,0.8790852636144011,0.975888932509679,0.7070271530124694,0.6666666666666666,0.6933015259800352,0.6530372542993873,0.7048475592293182,0.6696709209740538,0.001
14,0.8413852021877839,1.1606916101682827,0.7158839296119334,0.6209896682979881,0.7016587670438004,0.610192182755687,0.714172068247988,0.6053635387971583,0.001
15,0.8280677701915399,0.9776883757976554,0.7196130987064445,0.677542142468733,0.7032751794851216,0.6408297707469938,0.717830772236003,0.6651380912460968,0.001
16,0.7956655104737392,1.0105800644219602,0.7335974828108612,0.6802610114192496,0.7229640675688598,0.6584926978609928,0.7324837758730269,0.6795851017687703,0.001
17,0.7847308900136517,0.8565510112089331,0.7393077729868314,0.722131593257205,0.7256878638569613,0.7122447790612207,0.7374153613848557,0.7198847616858501,0.001
18,0.7342138573112306,1.0342360242933861,0.7531756205570447,0.6503534529635672,0.7409294833381755,0.6065629469180112,0.7520477439839967,0.6417970260537854,0.001
19,0.7238313274330199,1.127611950598961,0.7578370819251835,0.6307775965198478,0.7459157426614851,0.6186411207902914,0.7565762541211892,0.6397248161406408,0.001
20,0.7247880243946658,0.807769198402106,0.7577205453909801,0.7438825448613376,0.7450207189920575,0.7290436081805601,0.7561959986222744,0.7424371549189567,0.001
21,0.6788583061603688,0.7667985447338576,0.7802120964922503,0.7601957585644372,0.7663585231721002,0.7547901651993397,0.778912234865729,0.7617956193251042,0.001
22,0.6752734204478342,0.7651601959791697,0.7726372217690246,0.7438825448613376,0.7599930389108337,0.7357627399651064,0.7716959283292826,0.7411271306092677,0.001
23,0.6235296448243135,0.8861956290410484,0.7932641883230392,0.6992930940728657,0.7793529331881124,0.6785183568467865,0.7919707175522401,0.691020352806578,0.001
24,0.6110653696937058,0.763199710794089,0.7947791632676844,0.7536704730831973,0.784057964968677,0.7391765612735627,0.7938596640885056,0.7524511930151513,0.001
25,0.6039200282578924,0.8024353079979935,0.7953618459387017,0.7466014138118543,0.7833724961922574,0.7346196977886723,0.7943208308267057,0.7441938097042805,0.001
26,0.5650921400131539,0.7426710812017411,0.8079477916326768,0.7601957585644372,0.7958334970043317,0.7445358948259754,0.8071863574890455,0.7606423173709014,0.001
27,0.5538094283789553,0.9093534646959912,0.8149399836848852,0.7107123436650353,0.8032287139878557,0.6935508273536224,0.8142745111898468,0.7085564219396459,0.001
28,0.5983034169086278,0.6955296573851535,0.8017713553198927,0.7629146275149538,0.7877147062715818,0.7552842801510112,0.8006653000446997,0.7646479115765678,0.001
29,0.5440016881511868,0.7853355630705575,0.8193683719846172,0.7553017944535073,0.8086400936351646,0.7419495276598733,0.8188737139013673,0.7552219756343342,0.001
30,0.5169489925078004,0.825166973359822,0.8221652488055006,0.7438825448613376,0.810923204128861,0.7286362076529824,0.8214014577960552,0.741091585658292,0.001
31,0.49622085152521456,0.792318577997188,0.835100804102086,0.7498640565524741,0.8231432125950808,0.7284952407258235,0.8343249948986876,0.7463698010615414,0.001
32,0.4764881698335888,0.7810769839543503,0.8452394825777881,0.7351821642196846,0.8341307413417882,0.7202434598159391,0.8445690717087128,0.7333687728561218,0.001
33,0.5181596893945255,0.7155505908190264,0.8275259293788603,0.7754214246873301,0.8181500319743475,0.7655658771947416,0.8269596085273918,0.7776225754058511,0.001
34,0.44393056318512913,0.6468023002115263,0.8516489919589791,0.7922784121805329,0.840071032259387,0.7778549526863755,0.8511128263667262,0.7941804503550448,0.001
35,0.41002182801669884,0.7862687681990516,0.8648176203239716,0.754758020663404,0.8533908411081853,0.7379535653616857,0.8643888224496232,0.7518280363631581,0.001
36,0.3932494019353436,0.7163064127839603,0.8669152779396341,0.7699836867862969,0.8564222026093009,0.755534416993133,0.8664744764962949,0.767366886344814,0.001
37,0.41522784869913426,0.7274226413076503,0.8596900128190188,0.7786840674279499,0.8499115243500116,0.7682928382143172,0.8593281541682148,0.7794020818840239,0.001
38,0.4658917771406405,0.6155378700534309,0.8410441673464631,0.802610114192496,0.8324269744935802,0.7997483095685277,0.840500896215964,0.80205702755731,0.001
39,0.3746405865134455,0.6771198026248461,0.8678475702132619,0.8015225666122893,0.8585901895353405,0.794365114912953,0.8674180672942554,0.8021623590171465,0.001
40,0.37991112657477427,0.7520809401760548,0.8697121547605174,0.7765089722675367,0.8604436477884638,0.7674094840898695,0.8693037871335104,0.776189710627301,0.001
