epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_weighted_f1,val_weighted_f1,lr
1,1.9049026836897163,1.6921592151554723,0.3521734063628948,0.4410005437737901,0.28639286182591395,0.3802619892280479,0.32141073931677056,0.4194484749650702,0.00016666666666666666
2,1.6586046857914993,1.5073594991249388,0.45402633725673,0.524741707449701,0.4015449066602681,0.46707768414702483,0.4327983980838721,0.4980426026745717,0.0003333333333333333
3,1.547615287437568,1.4590158135817062,0.4974944645146253,0.533442088091354,0.4680452235131999,0.5017452593441031,0.4853791399734549,0.5109438054279761,0.0005
4,1.4473224679165932,1.3566101241721091,0.545740589674863,0.5720500271886895,0.5236186812251036,0.5414639466165705,0.5363689653411187,0.5553568313793616,0.0004992344663152868
5,1.3766073751471812,1.324226979395175,0.5672998485025056,0.5856443719412724,0.5504168262227683,0.570057558338392,0.5603871583626672,0.5808774738004927,0.0004969433809488881
6,1.3140564167392572,1.3079709123826144,0.5946859340403217,0.6025013594344752,0.5791283884959535,0.5701464825723136,0.5889253821513205,0.5920119254973509,0.0004931432512233685
7,1.2569312751050068,1.2529141092637495,0.614730217923319,0.6307775965198478,0.6030135658986604,0.6258071475132876,0.6104389260439511,0.6330514676187139,0.0004878614571604804
8,1.2136045425258557,1.2593862837329386,0.6411840111875072,0.6128330614464382,0.6290005615841325,0.5955694454047593,0.6382064137775451,0.6029006998209938,0.00048113605420747885
9,1.1795109514728346,1.2514643300934418,0.6496911781843608,0.6275149537792278,0.6398253599558916,0.6037392847640293,0.646501300406976,0.618763777514075,0.0004730154990467525
10,1.1287791212737845,1.1623906293856572,0.6733480946276658,0.6568787384448069,0.6637815155059514,0.6367584126875341,0.6706171787219013,0.6480956155375636,0.00046355830046431644
11,1.093410823773343,1.1727751492805751,0.6806898962824846,0.6547036432843937,0.6687186943755062,0.6416208404977406,0.678015520397659,0.6486459203414171,0.0004528325977926684
12,1.0596067542144016,1.1852262692972653,0.6931593054422561,0.6438281674823274,0.683669151264408,0.622646480089515,0.6912471272961225,0.6337446914603592,0.00044091566996533647
13,1.0196678107496937,1.111607673441735,0.7079594452860972,0.677542142468733,0.6957796870432121,0.6628672106252183,0.7060027070373073,0.6723319260989956,0.0004278933787203923
14,0.9942453917597379,1.122838244482251,0.7199627083090548,0.6699293094072866,0.7095944551791573,0.6585253927961444,0.7179960235751104,0.6667561998550087,0.0004138595499646609
15,0.9657785408897787,1.101915362478923,0.7288194849085188,0.675910821098423,0.718596779109168,0.6567330413346767,0.7275570664995991,0.6698162676980397,0.0003989152977559118
16,0.9178975864857619,1.1189670190660768,0.7500291341335509,0.6889613920609027,0.7401110242828316,0.6717884271423121,0.7491205996279222,0.6835049593817869,0.00038316829577375556
17,0.8856275146928038,1.0869479082147993,0.7636639086353572,0.6938553561718325,0.7555788759607809,0.6823361183409145,0.7626645353550158,0.6935949462142862,0.0003667320015283156
18,0.8504717974601099,1.0610664969491466,0.7784640484791983,0.6976617727025557,0.7701310855514563,0.6911618516494589,0.7776621849682092,0.6953112638770084,0.00034972483889626695
19,0.8300660396911453,1.050941089886307,0.786038923202424,0.7063621533442088,0.7809034576253981,0.6913544308897686,0.7855431426610029,0.7046685772544329,0.00033226934487409185
20,0.7794405080932877,1.0735583702723186,0.8051509148117935,0.6998368678629691,0.7974746105390673,0.6863410670811283,0.8044037572590258,0.6989585216933994,0.00031449128669621177
21,0.757775769945264,1.0475913881283212,0.8143573010138678,0.7085372485046221,0.8078938513156526,0.6969854613018067,0.8138510454183941,0.7072613721703297,0.0002965187556791815
22,0.7376236483817639,1.0360317650276918,0.8205337373266519,0.7166938553561718,0.8137527063808159,0.7013893377656965,0.8200546019309958,0.7168083814892833,0.0002784812443208185
23,0.690807437843938,1.0644403332403785,0.8412772404148701,0.7194127243066885,0.8359298102414019,0.7006807437790253,0.8409333910244771,0.7185724529828619,0.0002605087133037883
24,0.668246497447751,1.0729759448633822,0.8517655284931827,0.7199564980967917,0.8434612982366071,0.7012861116373088,0.8512979999519433,0.7172306207598791,0.0002427306551259082
25,0.6377174708548994,1.0690011867302276,0.8648176203239716,0.7188689505165851,0.8587855697243969,0.711493461091607,0.8644324498286519,0.7209066138282072,0.00022527516110373302
26,0.6053723462907991,1.0904428963430424,0.8764712737443189,0.7275693311582382,0.8691319219302812,0.7172795666247362,0.8761453450949314,0.7246880844575843,0.00020826799847168442
27,0.5849475837881895,1.0707943665715518,0.8838130753991377,0.7259380097879282,0.8789289745403022,0.7109627909527417,0.8834606374679101,0.7245095811480858,0.0001918317042262444
28,0.5590659619947509,1.0577189961226496,0.8988462883113856,0.7455138662316476,0.8925669057033867,0.7333763197717639,0.8986997804770779,0.7444267896733122,0.00017608470224408828
29,0.5343961688747302,1.0987186685990484,0.9050227246241697,0.7226753670473083,0.9006299601454296,0.7091202462874169,0.9049315823673173,0.7202547262948944,0.00016114045003533906
30,0.5145602199584228,1.1138519114810141,0.9155110127024823,0.7226753670473083,0.9118774135205087,0.7120449494220813,0.9154156563897228,0.7210101552797834,0.0001471066212796077
31,0.5089673437225889,1.087503563067782,0.9169094511129239,0.7368134855899946,0.9136066901551256,0.7236886104401894,0.9168006575168546,0.7361814024631304,0.00013408433003466355
32,0.47734946732114847,1.1141527235151438,0.9299615429437128,0.7308319738988581,0.9262913402595885,0.7215944543186257,0.9299246531304263,0.7295790409610375,0.00012216740220733166
33,0.46748192869356886,1.1434103730192906,0.9324088101619857,0.7270255573681349,0.9297419024723915,0.7150575474162184,0.932418678890672,0.7280129161532448,0.00011144169953568356
34,0.4610282577580331,1.1339087999664357,0.9366041253933108,0.7379010331702012,0.9346576788892687,0.7268561150936311,0.9365538418026282,0.7372506692425815,0.00010198450095324749
35,0.4570146229401597,1.1401812394978625,0.937652954201142,0.7259380097879282,0.934440450337551,0.7172212212058413,0.9376038871506586,0.7251665393737331,9.386394579252114e-05
36,0.4380665405336175,1.1397381534130435,0.9467428038690129,0.7362697117998912,0.9453547459764616,0.7277581408850575,0.9467153930169415,0.7363284199441474,8.713854283951961e-05
37,0.42008608518509777,1.14052272795853,0.9530357767160005,0.7351821642196846,0.9502730590026465,0.7270322252816734,0.9529974681905423,0.7355319885131999,8.185674877663149e-05
38,0.42382193246916894,1.133787282204226,0.9512877287029484,0.7411636759108211,0.9488916632343349,0.7310907735703729,0.9512433579813084,0.7423345974080195,7.805661905111195e-05
39,0.41750680888370123,1.158360845566833,0.9510546556345414,0.7302882001087547,0.9477853770974844,0.7163752946579135,0.951020099048619,0.730019152428999,7.576553368471311e-05
