epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_macro_f1,val_macro_f1,train_weighted_f1,val_weighted_f1,lr
1,0.3765135615848742,0.24369176573415305,0.8856776599463932,0.9249592169657422,0.8727452675525538,0.9172765672471804,0.885071744564837,0.9256471259114618,4.9692208514878444e-05
2,0.1656496646450354,0.19911244435791917,0.9495396806898962,0.9396411092985318,0.9430904284023589,0.9349553907434617,0.9495012197183536,0.9395992478177361,4.877641290737884e-05
3,0.10800734802089869,0.26649472037661476,0.9685351357650623,0.9342033713974986,0.9650091991760386,0.9265396582897474,0.9684981865150302,0.9353986557504815,4.72751631047092e-05
4,0.06640998530334227,0.24480856724892192,0.9810045449248339,0.9461663947797716,0.9793669564947866,0.9443583960496437,0.9810025950195626,0.9467094857351286,4.522542485937369e-05
5,0.053548122357710635,0.21790874763209597,0.9855494697587693,0.9543230016313213,0.9834501431724059,0.9497747501018322,0.985553896639375,0.9544684125518595,4.267766952966369e-05
6,0.04322821314773564,0.31508580883647114,0.9874140543060249,0.9434475258292551,0.9873911724030308,0.9380673220529909,0.9874175290769318,0.9436621929103065,3.969463130731183e-05
7,0.039364763995641185,0.2504563178321298,0.9909101503321291,0.9483414899401849,0.9899321957124506,0.9477140655992674,0.9909095296914325,0.9485561762288613,3.634976249348867e-05
8,0.030023140233604435,0.25971637244204065,0.9931243444819952,0.9543230016313213,0.9925759530410845,0.9522898117650154,0.9931229671356939,0.954306681168002,3.272542485937369e-05
9,0.01817841084891206,0.35539750887207383,0.9947558559608437,0.9423599782490484,0.9945124966257011,0.9397475854753843,0.9947545342348241,0.9422940405854107,2.891086162600578e-05
10,0.013316610262443376,0.3327624969843832,0.9973196597133202,0.9488852637302883,0.9973049229121489,0.9493383637340674,0.9973195405242267,0.9488271317426801,2.5000000000000005e-05
11,0.014981572755449993,0.2660903376353046,0.995804684768675,0.9543230016313213,0.9951208199954849,0.9510559892134319,0.9958018834900427,0.9542508817624652,2.108913837399424e-05
12,0.009804724873343596,0.2429200720691865,0.9975527327817271,0.9592169657422512,0.9972259804369779,0.9560568606294734,0.9975536608830807,0.9593729523885685,1.727457514062632e-05
13,0.005466341144063725,0.2718486327406329,0.9987180981237618,0.955410549211528,0.9986640331209318,0.9543513317250648,0.998718141822766,0.955333474356879,1.3650237506511335e-05
14,0.002981571746675298,0.2447532336494025,0.9987180981237618,0.9651984774333877,0.9988195951707596,0.9645330390973996,0.9987179917511975,0.9651976390957793,1.0305368692688178e-05
15,0.002791998624323303,0.23991343565751277,0.9993007807947791,0.965742251223491,0.9992525299476014,0.9647172700588402,0.9993005502328479,0.9657052426094646,7.322330470336315e-06
16,0.0005734412188354323,0.21804919761939234,0.9998834634657965,0.9684611201740077,0.9998042720225284,0.9672661392051884,0.9998833934111473,0.9684732651583506,4.774575140626317e-06
17,0.00038003094123917623,0.22452075363381432,0.9998834634657965,0.9662860250135944,0.9998564639308724,0.9654402616705925,0.9998834896663236,0.9662739122314724,2.7248368952908057e-06
18,0.0006818255732748888,0.23216863668100957,0.9998834634657965,0.9679173463839043,0.9999081978831732,0.9667067518496101,0.999883468980134,0.9679350874682381,1.2235870926211619e-06
19,2.337095314190528e-05,0.23094627757833944,1.0,0.9679173463839043,1.0,0.9667067518496101,1.0,0.9679350874682381,3.0779148512155856e-07
20,2.0870567646504297e-05,0.23086150990665308,1.0,0.9679173463839043,1.0,0.9667067518496101,1.0,0.9679350874682381,0.0
